n,T,num_runs,num_odd,num_even
12258,50,29,14,36
12259,50,28,14,36
12260,156,111,55,101
12261,156,110,55,101
12262,156,111,55,101
12263,143,100,50,93
12264,50,29,14,36
12265,68,42,21,47
12266,50,29,14,36
12267,125,86,43,82
12268,63,39,19,44
12269,63,38,19,44
12270,63,39,19,44
12271,156,110,55,101
12272,63,39,19,44
12273,50,28,14,36
12274,125,87,43,82
12275,125,86,43,82
12276,63,39,19,44
12277,63,38,19,44
12278,125,87,43,82
12279,125,86,43,82
12280,63,39,19,44
12281,125,86,43,82
12282,63,39,19,44
12283,68,42,21,47
12284,156,111,55,101
12285,156,110,55,101
12286,156,111,55,101
12287,156,110,55,101
12288,19,5,2,17
12289,50,28,14,36
12290,50,29,14,36
12291,50,28,14,36
12292,112,77,38,74
12293,112,76,38,74
12294,112,77,38,74
12295,50,28,14,36
12296,156,111,55,101
12297,50,28,14,36
12298,156,111,55,101
12299,112,76,38,74
12300,156,111,55,101
12301,156,110,55,101
12302,112,77,38,74
12303,112,76,38,74
12304,37,19,9,28
12305,156,110,55,101
12306,94,63,31,63
12307,94,62,31,63
12308,37,19,9,28
12309,37,18,9,28
12310,156,111,55,101
12311,156,110,55,101
12312,37,19,9,28
12313,112,76,38,74
12314,37,19,9,28
12315,94,62,31,63
12316,156,111,55,101
12317,156,110,55,101
12318,156,111,55,101
12319,94,62,31,63
12320,37,19,9,28
12321,156,110,55,101
12322,37,19,9,28
12323,37,18,9,28
12324,156,111,55,101
12325,156,110,55,101
12326,156,111,55,101
12327,156,110,55,101
12328,37,19,9,28
12329,187,134,67,120
12330,37,19,9,28
12331,187,134,67,120
12332,37,19,9,28
12333,37,18,9,28
12334,37,19,9,28
12335,187,134,67,120
12336,37,19,9,28
12337,112,76,38,74
12338,112,77,38,74
12339,112,76,38,74
12340,37,19,9,28
12341,37,18,9,28
12342,262,193,96,166
12343,262,192,96,166
12344,112,77,38,74
12345,50,28,14,36
12346,112,77,38,74
12347,50,28,14,36
12348,112,77,38,74
12349,112,76,38,74
12350,143,101,50,93
12351,143,100,50,93
12352,125,87,43,82
12353,112,76,38,74
12354,112,77,38,74
12355,112,76,38,74
12356,37,19,9,28
12357,37,18,9,28
12358,37,19,9,28
12359,156,110,55,101
12360,63,39,19,44
12361,94,62,31,63
12362,63,39,19,44
12363,37,18,9,28
12364,63,39,19,44
12365,63,38,19,44
12366,156,111,55,101
12367,156,110,55,101
12368,125,87,43,82
12369,63,38,19,44
12370,94,63,31,63
12371,94,62,31,63
12372,125,87,43,82
12373,125,86,43,82
12374,63,39,19,44
12375,63,38,19,44
12376,37,19,9,28
12377,63,38,19,44
12378,37,19,9,28
12379,68,42,21,47
12380,37,19,9,28
12381,37,18,9,28
12382,169,121,60,109
12383,169,120,60,109
12384,125,87,43,82
12385,94,62,31,63
12386,187,135,67,120
12387,187,134,67,120
12388,187,135,67,120
12389,187,134,67,120
12390,187,135,67,120
12391,63,38,19,44
12392,125,87,43,82
12393,63,38,19,44
12394,125,87,43,82
12395,156,110,55,101
12396,138,97,48,90
12397,138,96,48,90
12398,138,97,48,90
12399,262,192,96,166
12400,156,111,55,101
12401,125,86,43,82
12402,37,19,9,28
12403,37,18,9,28
12404,156,111,55,101
12405,156,110,55,101
12406,94,63,31,63
12407,94,62,31,63
12408,156,111,55,101
12409,94,62,31,63
12410,156,111,55,101
12411,94,62,31,63
12412,94,63,31,63
12413,94,62,31,63
12414,94,63,31,63
12415,94,62,31,63
12416,125,87,43,82
12417,112,76,38,74
12418,156,111,55,101
12419,156,110,55,101
12420,156,111,55,101
12421,156,110,55,101
12422,156,111,55,101
12423,94,62,31,63
12424,125,87,43,82
12425,94,62,31,63
12426,125,87,43,82
12427,63,38,19,44
12428,125,87,43,82
12429,125,86,43,82
12430,63,39,19,44
12431,63,38,19,44
12432,37,19,9,28
12433,112,76,38,74
12434,112,77,38,74
12435,112,76,38,74
12436,37,19,9,28
12437,37,18,9,28
12438,125,87,43,82
12439,125,86,43,82
12440,37,19,9,28
12441,138,96,48,90
12442,37,19,9,28
12443,94,62,31,63
12444,37,19,9,28
12445,37,18,9,28
12446,37,19,9,28
12447,187,134,67,120
12448,125,87,43,82
12449,156,110,55,101
12450,37,19,9,28
12451,37,18,9,28
12452,94,63,31,63
12453,94,62,31,63
12454,94,63,31,63
12455,125,86,43,82
12456,125,87,43,82
12457,63,38,19,44
12458,125,87,43,82
12459,37,18,9,28
12460,63,39,19,44
12461,63,38,19,44
12462,63,39,19,44
12463,187,134,67,120
12464,63,39,19,44
12465,63,38,19,44
12466,63,39,19,44
12467,63,38,19,44
12468,63,39,19,44
12469,63,38,19,44
12470,187,135,67,120
12471,187,134,67,120
12472,63,39,19,44
12473,200,144,72,128
12474,63,39,19,44
12475,200,144,72,128
12476,50,29,14,36
12477,50,28,14,36
12478,50,29,14,36
12479,86,56,28,58
12480,125,87,43,82
12481,50,28,14,36
12482,50,29,14,36
12483,50,28,14,36
12484,63,39,19,44
12485,63,38,19,44
12486,63,39,19,44
12487,86,56,28,58
12488,63,39,19,44
12489,63,38,19,44
12490,63,39,19,44
12491,63,38,19,44
12492,63,39,19,44
12493,63,38,19,44
12494,187,135,67,120
12495,187,134,67,120
12496,125,87,43,82
12497,156,110,55,101
12498,156,111,55,101
12499,156,110,55,101
12500,125,87,43,82
12501,125,86,43,82
12502,112,77,38,74
12503,112,76,38,74
12504,156,111,55,101
12505,156,110,55,101
12506,156,111,55,101
12507,112,76,38,74
12508,156,111,55,101
12509,156,110,55,101
12510,112,77,38,74
12511,112,76,38,74
12512,125,87,43,82
12513,86,56,28,58
12514,125,87,43,82
12515,125,86,43,82
12516,112,77,38,74
12517,112,76,38,74
12518,112,77,38,74
12519,63,38,19,44
12520,125,87,43,82
12521,63,38,19,44
12522,125,87,43,82
12523,68,42,21,47
12524,112,77,38,74
12525,112,76,38,74
12526,112,77,38,74
12527,231,168,84,147
12528,125,87,43,82
12529,125,86,43,82
12530,86,57,28,58
12531,86,56,28,58
12532,125,87,43,82
12533,125,86,43,82
12534,63,39,19,44
12535,63,38,19,44
12536,63,39,19,44
12537,63,38,19,44
12538,63,39,19,44
12539,138,96,48,90
12540,63,39,19,44
12541,63,38,19,44
12542,112,77,38,74
12543,112,76,38,74
12544,32,15,7,25
12545,63,38,19,44
12546,63,39,19,44
12547,63,38,19,44
12548,37,19,9,28
12549,37,18,9,28
12550,37,19,9,28
12551,156,110,55,101
12552,37,19,9,28
12553,63,38,19,44
12554,37,19,9,28
12555,107,72,36,71
12556,37,19,9,28
12557,37,18,9,28
12558,107,73,36,71
12559,107,72,36,71
12560,125,87,43,82
12561,37,18,9,28
12562,63,39,19,44
12563,63,38,19,44
12564,125,87,43,82
12565,125,86,43,82
12566,156,111,55,101
12567,156,110,55,101
12568,125,87,43,82
12569,156,110,55,101
12570,125,87,43,82
12571,63,38,19,44
12572,107,73,36,71
12573,107,72,36,71
12574,107,73,36,71
12575,156,110,55,101
12576,63,39,19,44
12577,37,18,9,28
12578,63,39,19,44
12579,63,38,19,44
12580,63,39,19,44
12581,63,38,19,44
12582,63,39,19,44
12583,262,192,96,166
12584,63,39,19,44
12585,107,72,36,71
12586,63,39,19,44
12587,63,38,19,44
12588,125,87,43,82
12589,125,86,43,82
12590,125,87,43,82
12591,231,168,84,147
12592,63,39,19,44
12593,63,38,19,44
12594,63,39,19,44
12595,63,38,19,44
12596,63,39,19,44
12597,63,38,19,44
12598,63,39,19,44
12599,63,38,19,44
12600,63,39,19,44
12601,156,110,55,101
12602,63,39,19,44
12603,63,38,19,44
12604,63,39,19,44
12605,63,38,19,44
12606,156,111,55,101
12607,156,110,55,101
12608,32,15,7,25
12609,63,38,19,44
12610,63,39,19,44
12611,63,38,19,44
12612,63,39,19,44
12613,63,38,19,44
12614,63,39,19,44
12615,63,38,19,44
12616,94,63,31,63
12617,63,38,19,44
12618,94,63,31,63
12619,63,38,19,44
12620,94,63,31,63
12621,94,62,31,63
12622,107,73,36,71
12623,107,72,36,71
12624,32,15,7,25
12625,94,62,31,63
12626,156,111,55,101
12627,156,110,55,101
12628,32,15,7,25
12629,32,14,7,25
12630,63,39,19,44
12631,63,38,19,44
12632,125,87,43,82
12633,63,38,19,44
12634,125,87,43,82
12635,63,38,19,44
12636,125,87,43,82
12637,125,86,43,82
12638,200,145,72,128
12639,200,144,72,128
12640,81,53,26,55
12641,156,110,55,101
12642,156,111,55,101
12643,156,110,55,101
12644,156,111,55,101
12645,156,110,55,101
12646,156,111,55,101
12647,94,62,31,63
12648,81,53,26,55
12649,63,38,19,44
12650,81,53,26,55
12651,63,38,19,44
12652,55,33,16,39
12653,55,32,16,39
12654,55,33,16,39
12655,55,32,16,39
12656,81,53,26,55
12657,81,52,26,55
12658,156,111,55,101
12659,156,110,55,101
12660,81,53,26,55
12661,81,52,26,55
12662,55,33,16,39
12663,55,32,16,39
12664,169,121,60,109
12665,107,72,36,71
12666,169,121,60,109
12667,55,32,16,39
12668,169,121,60,109
12669,169,120,60,109
12670,156,111,55,101
12671,156,110,55,101
12672,32,15,7,25
12673,125,86,43,82
12674,55,33,16,39
12675,55,32,16,39
12676,55,33,16,39
12677,55,32,16,39
12678,55,33,16,39
12679,55,32,16,39
12680,81,53,26,55
12681,55,32,16,39
12682,81,53,26,55
12683,200,144,72,128
12684,81,53,26,55
12685,81,52,26,55
12686,55,33,16,39
12687,55,32,16,39
12688,81,53,26,55
12689,81,52,26,55
12690,81,53,26,55
12691,81,52,26,55
12692,81,53,26,55
12693,81,52,26,55
12694,37,19,9,28
12695,37,18,9,28
12696,81,53,26,55
12697,37,18,9,28
12698,81,53,26,55
12699,200,144,72,128
12700,200,145,72,128
12701,200,144,72,128
12702,200,145,72,128
12703,143,100,50,93
12704,32,15,7,25
12705,107,72,36,71
12706,55,33,16,39
12707,55,32,16,39
12708,55,33,16,39
12709,55,32,16,39
12710,55,33,16,39
12711,55,32,16,39
12712,32,15,7,25
12713,107,72,36,71
12714,32,15,7,25
12715,55,32,16,39
12716,81,53,26,55
12717,81,52,26,55
12718,81,53,26,55
12719,81,52,26,55
12720,107,73,36,71
12721,107,72,36,71
12722,107,73,36,71
12723,107,72,36,71
12724,107,73,36,71
12725,107,72,36,71
12726,81,53,26,55
12727,81,52,26,55
12728,107,73,36,71
12729,107,72,36,71
12730,107,73,36,71
12731,138,96,48,90
12732,63,39,19,44
12733,63,38,19,44
12734,63,39,19,44
12735,94,62,31,63
12736,125,87,43,82
12737,107,72,36,71
12738,107,73,36,71
12739,107,72,36,71
12740,32,15,7,25
12741,32,14,7,25
12742,32,15,7,25
12743,81,52,26,55
12744,125,87,43,82
12745,81,52,26,55
12746,125,87,43,82
12747,81,52,26,55
12748,125,87,43,82
12749,125,86,43,82
12750,200,145,72,128
12751,200,144,72,128
12752,125,87,43,82
12753,125,86,43,82
12754,81,53,26,55
12755,81,52,26,55
12756,125,87,43,82
12757,125,86,43,82
12758,81,53,26,55
12759,81,52,26,55
12760,76,49,24,52
12761,76,48,24,52
12762,76,49,24,52
12763,125,86,43,82
12764,76,49,24,52
12765,76,48,24,52
12766,200,145,72,128
12767,200,144,72,128
12768,125,87,43,82
12769,156,110,55,101
12770,125,87,43,82
12771,125,86,43,82
12772,37,19,9,28
12773,37,18,9,28
12774,37,19,9,28
12775,156,110,55,101
12776,125,87,43,82
12777,138,96,48,90
12778,125,87,43,82
12779,156,110,55,101
12780,76,49,24,52
12781,76,48,24,52
12782,76,49,24,52
12783,200,144,72,128
12784,76,49,24,52
12785,125,86,43,82
12786,169,121,60,109
12787,169,120,60,109
12788,76,49,24,52
12789,76,48,24,52
12790,125,87,43,82
12791,125,86,43,82
12792,76,49,24,52
12793,76,48,24,52
12794,76,49,24,52
12795,76,48,24,52
12796,169,121,60,109
12797,169,120,60,109
12798,169,121,60,109
12799,169,120,60,109
12800,32,15,7,25
12801,169,120,60,109
12802,125,87,43,82
12803,125,86,43,82
12804,169,121,60,109
12805,169,120,60,109
12806,169,121,60,109
12807,81,52,26,55
12808,63,39,19,44
12809,125,86,43,82
12810,63,39,19,44
12811,169,120,60,109
12812,63,39,19,44
12813,63,38,19,44
12814,169,121,60,109
12815,169,120,60,109
12816,63,39,19,44
12817,63,38,19,44
12818,125,87,43,82
12819,125,86,43,82
12820,63,39,19,44
12821,63,38,19,44
12822,50,29,14,36
12823,50,28,14,36
12824,63,39,19,44
12825,50,28,14,36
12826,63,39,19,44
12827,76,48,24,52
12828,50,29,14,36
12829,50,28,14,36
12830,50,29,14,36
12831,76,48,24,52
12832,24,9,4,20
12833,50,28,14,36
12834,63,39,19,44
12835,63,38,19,44
12836,76,49,24,52
12837,76,48,24,52
12838,76,49,24,52
12839,76,48,24,52
12840,24,9,4,20
12841,161,114,57,104
12842,24,9,4,20
12843,63,38,19,44
12844,125,87,43,82
12845,125,86,43,82
12846,125,87,43,82
12847,76,48,24,52
12848,24,9,4,20
12849,125,86,43,82
12850,125,87,43,82
12851,125,86,43,82
12852,24,9,4,20
12853,24,8,4,20
12854,76,49,24,52
12855,76,48,24,52
12856,169,121,60,109
12857,169,120,60,109
12858,169,121,60,109
12859,169,120,60,109
12860,169,121,60,109
12861,169,120,60,109
12862,125,87,43,82
12863,125,86,43,82
12864,24,9,4,20
12865,63,38,19,44
12866,63,39,19,44
12867,63,38,19,44
12868,76,49,24,52
12869,76,48,24,52
12870,76,49,24,52
12871,169,120,60,109
12872,76,49,24,52
12873,107,72,36,71
12874,76,49,24,52
12875,76,48,24,52
12876,76,49,24,52
12877,76,48,24,52
12878,169,121,60,109
12879,169,120,60,109
12880,24,9,4,20
12881,125,86,43,82
12882,125,87,43,82
12883,125,86,43,82
12884,24,9,4,20
12885,24,8,4,20
12886,76,49,24,52
12887,76,48,24,52
12888,24,9,4,20
12889,76,48,24,52
12890,24,9,4,20
12891,169,120,60,109
12892,24,9,4,20
12893,24,8,4,20
12894,76,49,24,52
12895,76,48,24,52
12896,24,9,4,20
12897,63,38,19,44
12898,63,39,19,44
12899,63,38,19,44
12900,63,39,19,44
12901,63,38,19,44
12902,63,39,19,44
12903,125,86,43,82
12904,24,9,4,20
12905,169,120,60,109
12906,24,9,4,20
12907,76,48,24,52
12908,107,73,36,71
12909,107,72,36,71
12910,107,73,36,71
12911,169,120,60,109
12912,76,49,24,52
12913,24,8,4,20
12914,169,121,60,109
12915,169,120,60,109
12916,76,49,24,52
12917,76,48,24,52
12918,76,49,24,52
12919,76,48,24,52
12920,76,49,24,52
12921,63,38,19,44
12922,76,49,24,52
12923,76,48,24,52
12924,169,121,60,109
12925,169,120,60,109
12926,169,121,60,109
12927,81,52,26,55
12928,32,15,7,25
12929,138,96,48,90
12930,24,9,4,20
12931,24,8,4,20
12932,169,121,60,109
12933,169,120,60,109
12934,169,121,60,109
12935,76,48,24,52
12936,50,29,14,36
12937,138,96,48,90
12938,50,29,14,36
12939,169,120,60,109
12940,50,29,14,36
12941,50,28,14,36
12942,169,121,60,109
12943,169,120,60,109
12944,50,29,14,36
12945,125,86,43,82
12946,125,87,43,82
12947,125,86,43,82
12948,50,29,14,36
12949,50,28,14,36
12950,50,29,14,36
12951,50,28,14,36
12952,50,29,14,36
12953,169,120,60,109
12954,50,29,14,36
12955,107,72,36,71
12956,125,87,43,82
12957,125,86,43,82
12958,125,87,43,82
12959,107,72,36,71
12960,32,15,7,25
12961,169,120,60,109
12962,169,121,60,109
12963,169,120,60,109
12964,169,121,60,109
12965,169,120,60,109
12966,169,121,60,109
12967,107,72,36,71
12968,32,15,7,25
12969,94,62,31,63
12970,32,15,7,25
12971,50,28,14,36
12972,50,29,14,36
12973,50,28,14,36
12974,50,29,14,36
12975,169,120,60,109
12976,138,97,48,90
12977,50,28,14,36
12978,50,29,14,36
12979,50,28,14,36
12980,138,97,48,90
12981,138,96,48,90
12982,169,121,60,109
12983,169,120,60,109
12984,138,97,48,90
12985,50,28,14,36
12986,138,97,48,90
12987,200,144,72,128
12988,50,29,14,36
12989,50,28,14,36
12990,50,29,14,36
12991,169,120,60,109
12992,45,25,12,33
12993,138,96,48,90
12994,125,87,43,82
12995,125,86,43,82
12996,138,97,48,90
12997,138,96,48,90
12998,138,97,48,90
12999,50,28,14,36
13000,138,97,48,90
13001,125,86,43,82
13002,138,97,48,90
13003,125,86,43,82
13004,138,97,48,90
13005,138,96,48,90
13006,63,39,19,44
13007,63,38,19,44
13008,45,25,12,33
13009,138,96,48,90
13010,138,97,48,90
13011,138,96,48,90
13012,45,25,12,33
13013,45,24,12,33
13014,50,29,14,36
13015,50,28,14,36
13016,76,49,24,52
13017,138,96,48,90
13018,76,49,24,52
13019,169,120,60,109
13020,76,49,24,52
13021,76,48,24,52
13022,76,49,24,52
13023,76,48,24,52
13024,45,25,12,33
13025,107,72,36,71
13026,45,25,12,33
13027,45,24,12,33
13028,50,29,14,36
13029,50,28,14,36
13030,50,29,14,36
13031,107,72,36,71
13032,45,25,12,33
13033,156,110,55,101
13034,45,25,12,33
13035,76,48,24,52
13036,50,29,14,36
13037,50,28,14,36
13038,50,29,14,36
13039,81,52,26,55
13040,138,97,48,90
13041,45,24,12,33
13042,182,131,65,117
13043,182,130,65,117
13044,138,97,48,90
13045,138,96,48,90
13046,200,145,72,128
13047,200,144,72,128
13048,138,97,48,90
13049,200,144,72,128
13050,138,97,48,90
13051,76,48,24,52
13052,76,49,24,52
13053,76,48,24,52
13054,76,49,24,52
13055,107,72,36,71
13056,32,15,7,25
13057,169,120,60,109
13058,169,121,60,109
13059,169,120,60,109
13060,138,97,48,90
13061,138,96,48,90
13062,138,97,48,90
13063,138,96,48,90
13064,138,97,48,90
13065,50,28,14,36
13066,138,97,48,90
13067,107,72,36,71
13068,138,97,48,90
13069,138,96,48,90
13070,138,97,48,90
13071,138,96,48,90
13072,45,25,12,33
13073,138,96,48,90
13074,107,73,36,71
13075,107,72,36,71
13076,45,25,12,33
13077,45,24,12,33
13078,169,121,60,109
13079,169,120,60,109
13080,45,25,12,33
13081,169,120,60,109
13082,45,25,12,33
13083,151,106,53,98
13084,138,97,48,90
13085,138,96,48,90
13086,138,97,48,90
13087,107,72,36,71
13088,45,25,12,33
13089,138,96,48,90
13090,138,97,48,90
13091,138,96,48,90
13092,138,97,48,90
13093,138,96,48,90
13094,138,97,48,90
13095,76,48,24,52
13096,45,25,12,33
13097,125,86,43,82
13098,45,25,12,33
13099,50,28,14,36
13100,138,97,48,90
13101,138,96,48,90
13102,138,97,48,90
13103,138,96,48,90
13104,45,25,12,33
13105,138,96,48,90
13106,138,97,48,90
13107,138,96,48,90
13108,45,25,12,33
13109,45,24,12,33
13110,50,29,14,36
13111,50,28,14,36
13112,107,73,36,71
13113,169,120,60,109
13114,107,73,36,71
13115,107,72,36,71
13116,107,73,36,71
13117,107,72,36,71
13118,50,29,14,36
13119,50,28,14,36
13120,32,15,7,25
13121,45,24,12,33
13122,76,49,24,52
13123,76,48,24,52
13124,76,49,24,52
13125,76,48,24,52
13126,76,49,24,52
13127,50,28,14,36
13128,76,49,24,52
13129,76,48,24,52
13130,76,49,24,52
13131,76,48,24,52
13132,76,49,24,52
13133,76,48,24,52
13134,76,49,24,52
13135,76,48,24,52
13136,32,15,7,25
13137,213,154,77,136
13138,213,155,77,136
13139,213,154,77,136
13140,32,15,7,25
13141,32,14,7,25
13142,63,39,19,44
13143,63,38,19,44
13144,76,49,24,52
13145,45,24,12,33
13146,76,49,24,52
13147,63,38,19,44
13148,76,49,24,52
13149,76,48,24,52
13150,76,49,24,52
13151,76,48,24,52
13152,138,97,48,90
13153,99,66,33,66
13154,138,97,48,90
13155,138,96,48,90
13156,138,97,48,90
13157,138,96,48,90
13158,138,97,48,90
13159,213,154,77,136
13160,138,97,48,90
13161,200,144,72,128
13162,138,97,48,90
13163,138,96,48,90
13164,138,97,48,90
13165,138,96,48,90
13166,138,97,48,90
13167,169,120,60,109
13168,138,97,48,90
13169,138,96,48,90
13170,138,97,48,90
13171,138,96,48,90
13172,138,97,48,90
13173,138,96,48,90
13174,169,121,60,109
13175,169,120,60,109
13176,138,97,48,90
13177,169,120,60,109
13178,138,97,48,90
13179,125,86,43,82
13180,138,97,48,90
13181,138,96,48,90
13182,244,179,89,155
13183,244,178,89,155
13184,94,63,31,63
13185,125,86,43,82
13186,125,87,43,82
13187,125,86,43,82
13188,125,87,43,82
13189,125,86,43,82
13190,125,87,43,82
13191,125,86,43,82
13192,32,15,7,25
13193,125,86,43,82
13194,32,15,7,25
13195,244,178,89,155
13196,32,15,7,25
13197,32,14,7,25
13198,99,67,33,66
13199,99,66,33,66
13200,138,97,48,90
13201,76,48,24,52
13202,76,49,24,52
13203,76,48,24,52
13204,138,97,48,90
13205,138,96,48,90
13206,45,25,12,33
13207,45,24,12,33
13208,138,97,48,90
13209,45,24,12,33
13210,138,97,48,90
13211,76,48,24,52
13212,76,49,24,52
13213,76,48,24,52
13214,76,49,24,52
13215,169,120,60,109
13216,94,63,31,63
13217,50,28,14,36
13218,138,97,48,90
13219,138,96,48,90
13220,50,29,14,36
13221,50,28,14,36
13222,50,29,14,36
13223,50,28,14,36
13224,94,63,31,63
13225,151,106,53,98
13226,94,63,31,63
13227,50,28,14,36
13228,76,49,24,52
13229,76,48,24,52
13230,76,49,24,52
13231,138,96,48,90
13232,45,25,12,33
13233,45,24,12,33
13234,45,25,12,33
13235,45,24,12,33
13236,45,25,12,33
13237,45,24,12,33
13238,138,97,48,90
13239,138,96,48,90
13240,45,25,12,33
13241,120,82,41,79
13242,45,25,12,33
13243,120,82,41,79
13244,169,121,60,109
13245,169,120,60,109
13246,169,121,60,109
13247,120,82,41,79
13248,94,63,31,63
13249,76,48,24,52
13250,76,49,24,52
13251,76,48,24,52
13252,94,63,31,63
13253,94,62,31,63
13254,94,63,31,63
13255,275,202,101,174
13256,76,49,24,52
13257,76,48,24,52
13258,76,49,24,52
13259,76,48,24,52
13260,76,49,24,52
13261,76,48,24,52
13262,138,97,48,90
13263,138,96,48,90
13264,94,63,31,63
13265,76,48,24,52
13266,76,49,24,52
13267,76,48,24,52
13268,94,63,31,63
13269,94,62,31,63
13270,76,49,24,52
13271,76,48,24,52
13272,45,25,12,33
